head,relation,tail
197,1,rdbms
197,1,coding
197,1,javascript
197,1,agile
198,0,5
198,1,procurement
198,1,supply_chain
198,1,c++
198,1,data_analysis
198,1,networking
198,1,data_management
198,1,data_modeling
198,1,mysql
199,0,2
199,1,computer_science
199,1,interpersonal_skills
199,1,project_management
199,1,technical_lead
199,1,actuarial
199,1,data_visualization
199,1,bioinformatics
199,1,analytics
200,0,5
200,1,unix
200,1,supply_chain
200,1,linux
200,1,machine_learning
200,1,scala
200,1,agile
200,1,data_mining
200,1,forecasting
201,0,2
201,1,procurement
201,1,computer_science
201,1,cloud_computing
201,1,data_analysis
201,1,data_science
201,1,db2
201,1,coding
201,1,agile
202,0,2
202,1,bidding
202,1,google_analytics
202,1,data_management
202,1,social_networking
202,1,google_adwords
202,1,php
202,1,html
202,1,http
203,0,4
203,1,data_science
203,1,e-commerce
203,1,statistics
204,0,5
204,1,operations_research
204,1,excel
204,1,machine_learning
204,1,vice_president
204,1,mathematics
204,1,management
204,1,business_intelligence
204,1,operations
205,0,5
205,1,product_management
205,1,publishing
205,1,simulation
205,1,machine_learning
205,1,scala
205,1,open_source
205,1,sql
205,1,python
206,0,5
206,1,microstrategy
206,1,computer_science
206,1,mobile_technology
206,1,web_analytics
206,1,data_modeling
206,1,social_media
206,1,javascript
206,1,data_mining
207,0,2
207,1,computer_science
207,1,mobile_technology
207,1,network_design
207,1,data_modeling
207,1,mysql
207,1,consulting
207,1,machine_learning
207,1,data_mining
208,0,5
208,1,computer_science
208,1,customer_acquisition
208,1,business_analytics
208,1,analytical
208,1,consulting
208,1,customer_retention
208,1,informatica
208,1,operations
209,0,1
209,1,it_skills
209,1,python
209,1,data_science
209,1,machine_learning
209,1,cloud
209,1,big_data
209,1,supply_chain
209,1,computer_science
210,0,2
210,1,edc
210,1,consulting
210,1,clinical_research
210,1,life_sciences
210,1,pharmacovigilance
210,1,data_validation
210,1,clinical_trials
210,1,bioinformatics
211,0,6
211,1,it_skills
211,1,python
211,1,data_science
211,1,machine_learning
211,1,tensorflow
211,1,scipy
211,1,algorithm
211,1,svm
212,0,5
212,1,data_analysis
212,1,operations_research
212,1,data_science
212,1,data_management
212,1,business_analytics
212,1,consulting
212,1,management_consulting
212,1,business_strategy
213,0,4
213,1,advanced_analytics
213,1,spark
213,1,machine_learning
213,1,power_bi
213,1,data_analytics
213,1,data_visualization
213,1,predictive_analytics
213,1,business_operations
214,0,6
214,1,data_science
214,1,python
214,1,mechine_learning
214,1,nlp
214,1,ai
215,0,2
215,1,data_science
215,1,machine_learning
215,1,consulting
215,1,manager_technology
215,1,mentor
215,1,deployment
215,1,investment_banking
215,1,research
216,0,5
216,1,supply_chain
216,1,computer_science
216,1,automation
216,1,coding
216,1,analytical
216,1,machine_learning
216,1,data_mining
216,1,robotics
217,0,6
217,1,it_services
217,1,computer_science
217,1,nosql
217,1,machine_learning
217,1,schema
217,1,signal_processing
217,1,natural_language_processing
217,1,customer_engagement
218,0,6
218,1,product_engineering
218,1,talent_acquisition
218,1,neural_networks
218,1,spark
218,1,analytical
218,1,machine_learning
218,1,open_source
218,1,sql
219,0,5
219,1,computer_science
219,1,sas
219,1,consulting
219,1,data_analyst
219,1,perl
219,1,business_solutions
219,1,ruby
219,1,performance_improvement
220,0,6
220,1,team_management
220,1,prototype
220,1,data_science
220,1,analytical
220,1,machine_learning
220,1,agile
220,1,customer_engagement
220,1,statistics
221,0,5
221,1,unix
221,1,product_management
221,1,computer_science
221,1,operations_research
221,1,simulation
221,1,machine_learning
221,1,distribution_system
221,1,forecasting
222,0,5
222,1,sas
222,1,social_media
222,1,analytical
222,1,data_collection
222,1,predictive_modeling
222,1,data_mining
222,1,forecasting
222,1,analytics
223,0,2
223,1,quality_improvement
223,1,gcp
223,1,project_management
223,1,debugging
223,1,cloud
223,1,conceptualization
223,1,subject_matter_expert
223,1,aws
224,0,6
224,1,data_analytics
224,1,power_-_bi
224,1,data_science
224,1,big_data_technologies
224,1,communication
224,1,sql
224,1,python
224,1,git
225,0,6
225,1,deep_learning
225,1,prototype
225,1,data_science
225,1,analytical
225,1,finance
225,1,machine_learning
225,1,customer_engagement
225,1,financial_services
226,0,2
226,1,mining
226,1,version_control
226,1,git
226,1,data_science
226,1,analytical
226,1,shell_scripting
226,1,machine_learning
226,1,data_visualization
227,0,1
227,1,it_skills
227,1,python
227,1,data_science
227,1,tableau
227,1,power_bi
227,1,service_management
227,1,san
227,1,instrumentation
228,0,4
228,1,power_bi
228,1,python
228,1,tableau
228,1,r
228,1,sql
228,1,it_skills
228,1,data_science
228,1,billing
229,0,6
229,1,machine_learning
229,1,cloud
229,1,python
229,1,predictive_modelling
229,1,logistic_regression
229,1,factor_analysis
229,1,regression_analysis
229,1,market_scenerio
230,0,2
230,1,data_science
230,1,credit_risk_modelling
230,1,fraud_risk_assessment
230,1,big_data_analytics
230,1,python
230,1,hadoop_spark
230,1,machine_learning
230,1,fraud_analytics
231,0,6
231,1,data_analysis
231,1,data_science
231,1,machine_learning
231,1,artificial_intelligence
231,1,text_analytics
231,1,java
231,1,deep_learning
231,1,python
232,0,4
232,1,data_scientist
232,1,data_analysis
232,1,data_forecasting
232,1,data_mining
232,1,data_modelling
233,0,4
233,1,r
233,1,tableau
233,1,communication
233,1,modeling
233,1,c#
233,1,python
233,1,shiny
233,1,java
234,0,4
234,1,data_science
234,1,data_engineering
234,1,big_data
234,1,tableau
234,1,data_analytics
234,1,statistics
234,1,scikit-learn
234,1,azure_devops
235,0,0
235,1,git
235,1,written_communication
235,1,unit_testing
235,1,object_-_oriented_programming
235,1,oop
235,1,pyspark
235,1,sql
235,1,python
236,0,5
236,1,computer_science
236,1,text_mining
236,1,data_analysis
236,1,machine_learning
236,1,shell_scripting
236,1,oracle
236,1,forecasting
236,1,ieee
237,0,6
237,1,data_scientist
238,0,6
238,1,data_scientist
239,0,7
239,1,data_science
239,1,python
239,1,sql
239,1,hadoop
240,0,6
240,1,data_science
240,1,machine_learning
240,1,deep_learning
240,1,computer_vision
240,1,nlp
240,1,data_mining
240,1,predictive_modeling
240,1,natural_language_processing
241,0,6
241,1,data_science
241,1,python
241,1,it_skills
241,1,aws
241,1,nlp
241,1,linux
241,1,natural_language_processing
241,1,machine_learning
242,0,6
242,1,nlp
242,1,natural_language_processing
242,1,artificial_intelligence
243,0,2
243,1,data_science
243,1,coding
244,0,4
244,1,python
244,1,alteryx
244,1,machine_learning
244,1,tableau
244,1,artificial_intelligence
244,1,sas
244,1,communication
244,1,postgres
245,0,4
245,1,python
245,1,data_science
245,1,azure
245,1,power_bi
245,1,gcp
245,1,plotly
245,1,python_programming
245,1,tableau
246,0,1
246,1,natural_language_processing
246,1,it_skills
246,1,python
246,1,machine_learning
246,1,aws
246,1,azure
246,1,nlp
246,1,vision
247,0,5
247,1,administration
247,1,content_management
247,1,metadata
247,1,advanced_excel
247,1,subject_matter_expert
247,1,research
247,1,customer_experience
247,1,analytics
248,0,1
248,1,python
249,0,0
249,1,python
249,1,communication
249,1,olap
249,1,etl
249,1,nosql
249,1,sql
249,1,knime
249,1,aws
250,0,1
250,1,text_mining
250,1,ms_sql
250,1,statistical_analysis
250,1,mysql
250,1,machine_learning
250,1,oracle
250,1,data_mining
250,1,big_data
251,0,1
251,1,text_mining
251,1,ms_sql
251,1,statistical_analysis
251,1,mysql
251,1,machine_learning
251,1,oracle
251,1,data_mining
251,1,big_data
252,0,0
252,1,ai/ml_algorithm
252,1,natural_language_processing
252,1,python_programming
252,1,sap
252,1,analytics
252,1,computer_science
252,1,software_architecture
252,1,coding
253,0,7
253,1,aws
253,1,spark
253,1,big_data
253,1,python
253,1,it_skills
253,1,data_scientist
253,1,data_engineering
254,0,6
254,1,computer_science
254,1,analytical_skills
254,1,advanced_analytics
254,1,sds
254,1,data_science
254,1,artificial_intelligence
254,1,machine_learning
254,1,management_consulting
255,0,5
255,1,supply_chain
255,1,computer_science
255,1,career_development
255,1,prototype
255,1,machine_learning
255,1,information_management
255,1,open_source
255,1,data_mining
256,0,6
256,1,data_science
256,1,nlp
256,1,data_scientist
256,1,data_structures
256,1,computer_science
256,1,operations_research
256,1,information_retrieval
256,1,computer_vision
257,0,5
257,1,procurement
257,1,business_process
257,1,data_analysis
257,1,operations_research
257,1,customer_analytics
257,1,claims
257,1,pharma
257,1,healthcare
258,0,1
258,1,nlp_and_dialog_systems
258,1,senior_data_scientist
259,0,6
259,1,java
259,1,scala
259,1,python
259,1,hadoop
259,1,machine_learning
259,1,sagemaker
259,1,data_science
259,1,r
260,0,6
260,1,analytics
260,1,scala
260,1,machine_learning
260,1,python
260,1,computer_science
260,1,advanced_analytics
260,1,architect
260,1,hp_data_protector
261,0,5
261,1,advanced_analytics
261,1,data_science
261,1,staffing
261,1,analytical
261,1,technical_leadership
261,1,data_processing
261,1,information_technology
261,1,sql
262,0,2
262,1,computer_science
262,1,data_science
262,1,debugging
262,1,flex
262,1,data_collection
262,1,salesforce.com
262,1,customer_support
262,1,sql
263,0,2
263,1,computer_science
263,1,sas
263,1,coding
263,1,machine_learning
263,1,perl
263,1,data_quality
263,1,ruby
263,1,analytics
264,0,5
264,1,bpo
264,1,data_analysis
264,1,quality_standards
264,1,networking
264,1,machine_learning
264,1,business_understanding
265,0,6
265,1,team_management
265,1,education
265,1,data_scientist
265,1,data_analysis
265,1,predictive_modelling
265,1,machine_-_learning
265,1,hr
265,1,statistics
266,0,6
266,1,python
266,1,tensorflow
266,1,data_science
266,1,nlp
266,1,hadoop
266,1,keras
266,1,spark
266,1,machine_learning
267,0,6
267,1,deep_learning
267,1,algorithms
267,1,python
267,1,data_science
267,1,data_mining
267,1,neural_networks
267,1,time_series
267,1,statistics
268,0,1
268,1,r
268,1,python
268,1,sql
268,1,it_skills
268,1,data_science
268,1,project_management
268,1,tableau
268,1,bpo
269,0,4
269,1,analytics
269,1,data_science
269,1,it_skills
269,1,big_data_analytics
269,1,problem_solving
269,1,business_process_modeling_enterprise_to_department_level
269,1,data_visualization
269,1,mathematics
270,0,2
270,1,data_analysis
270,1,team_management
270,1,data_management
270,1,database_design
270,1,machine_learning
270,1,agile
270,1,data_structures
270,1,test_cases
271,0,5
271,1,operations_research
271,1,data_science
271,1,analytical
271,1,machine_learning
271,1,scala
271,1,data_visualization
271,1,business_intelligence
271,1,data_mining
272,0,1
272,1,it_skills
272,1,python
272,1,data_science
272,1,machine_learning
272,1,artificial_intelligence
272,1,cloud
272,1,text_mining
272,1,cloud_computing
273,0,2
273,1,nosql
273,1,coding
273,1,django
273,1,machine_learning
273,1,system_design
273,1,project_planning
273,1,test_driven_development
273,1,scope_management
274,0,2
274,1,nosql
274,1,coding
274,1,django
274,1,machine_learning
274,1,system_design
274,1,project_planning
274,1,test_driven_development
274,1,scope_management
275,0,5
275,1,mining
275,1,computer_science
275,1,computer_vision
275,1,root_cause_analysis
275,1,time_series_analysis
275,1,tps
275,1,artificial_intelligence
275,1,agile
276,0,6
276,1,operations_research
276,1,networking
276,1,data_science
276,1,analytical
276,1,sql
276,1,python
276,1,logistics
277,0,5
277,1,product_management
277,1,computer_science
277,1,analytical
277,1,olap
277,1,scrum
277,1,oltp
277,1,financial_services
277,1,sql
278,0,1
278,1,bpo
278,1,data_analysis
278,1,machine_learning
278,1,deployment
278,1,testing
279,0,2
279,1,product_management
279,1,computer_science
279,1,product_quality
279,1,google_analytics
279,1,agile
279,1,scrum
279,1,data_privacy
279,1,seo
280,0,1
280,1,r
280,1,tableau
280,1,python
280,1,it_skills
280,1,data_science
280,1,project_management
280,1,bpo
280,1,project_management
281,0,5
281,1,data_analysis
281,1,sas
281,1,senior_executive
281,1,business_analysis
281,1,business_analytics
281,1,consulting
281,1,market_research
281,1,competitive_intelligence
282,0,6
282,1,computer_science
282,1,deep_learning
282,1,c++
282,1,system_programming
282,1,programming
282,1,workflow
282,1,data_processing
282,1,video_conferencing
283,0,6
283,1,exploratory_data_analysis
283,1,python_scripting
283,1,machine_learning
283,1,logistic_regression
283,1,linear_regression
283,1,algorithms
283,1,tensorflow
283,1,artificial_intelligence
284,0,6
284,1,r
284,1,data_scientist
284,1,natural_language_processing
284,1,computer_science
284,1,data_mining
284,1,data_visualization
284,1,statistics
284,1,python
285,0,6
285,1,data_science
285,1,spark
285,1,machine_learning
285,1,scala
285,1,time_series
285,1,statistics
285,1,deep_learning
286,0,0
286,1,nlp
286,1,ml_algorithm
286,1,machine_learning
286,1,data_analysis
286,1,ec2
286,1,statsmodels
286,1,anaconda_enterprise
286,1,sklearn
287,0,4
287,1,data_scientist
287,1,data_engineer
287,1,data_analyst
287,1,power_bi
287,1,tableau
287,1,data_mining
287,1,azure
287,1,gcp
288,0,6
288,1,machine_learning
288,1,data_science
288,1,data_scientist
288,1,data_analytics
288,1,python
288,1,text_analytics
288,1,data_mining
288,1,data_extraction
289,0,6
289,1,it_skills
289,1,python
289,1,data_science
289,1,machine_learning
289,1,artificial_intelligence
289,1,computer_science
289,1,neural_networks
289,1,data_structures
290,0,7
290,1,data_science
290,1,corporate
290,1,technical_leadership
290,1,strategic_leadership
290,1,representative
290,1,financial_services
291,0,4
291,1,gcp
291,1,bigquery
291,1,table_partitioning
291,1,clustering
291,1,machine_learning
291,1,etl_pipelines
291,1,complex_sql_query
291,1,data_analytics
292,0,4
292,1,natural_language
292,1,tableau
292,1,python
292,1,deep_learning
292,1,sql
292,1,business_analytics
292,1,statistical_modeling
292,1,machine_learning
293,0,6
293,1,convex_optimization
293,1,analysis
293,1,naive_bayes
293,1,analytical
293,1,logistic_regression
293,1,rest
293,1,communication
293,1,predictive_modelling
294,0,6
294,1,data_scientist
294,1,machine_learning
295,0,7
295,1,java
295,1,hive
295,1,hadoop
295,1,spark
295,1,redshift
296,0,6
296,1,data_scientist
296,1,python
296,1,sql
296,1,it_skills
296,1,machine_learning
296,1,data_science
296,1,deep_learning
297,0,6
297,1,machine_learning
297,1,deep_learning
297,1,python
297,1,data_science
297,1,r
297,1,algorithms
297,1,svm
297,1,weka
298,0,1
298,1,data_science
298,1,rapid_miner
298,1,python
298,1,sas
298,1,r
298,1,sql
298,1,rapidminer
298,1,microservices
299,0,1
299,1,it_skills
299,1,python
299,1,machine_learning
299,1,artificial_intelligence
299,1,cloud
299,1,oracle
299,1,big_data
299,1,airflow
300,0,5
300,1,computer_science
300,1,data_analysis
300,1,data_science
300,1,machine_learning
300,1,product_design
300,1,gaming
300,1,forecasting
300,1,sql
301,0,1
301,1,it_skills
301,1,python
301,1,testing
301,1,data_science
301,1,machine_learning
301,1,big_data
301,1,unix
301,1,computer_science
302,0,2
302,1,product_management
302,1,computer_science
302,1,metadata
302,1,machine_learning
302,1,agile
302,1,plsql
302,1,healthcare
302,1,qlikview
303,0,1
303,1,data_science
303,1,python_development
303,1,insight_generation
303,1,data_analysis
303,1,python
303,1,machine_learning
303,1,data_mining
303,1,web_development
304,0,2
304,1,computer_science
304,1,data_analysis
304,1,manager_quality_assurance
304,1,coding
304,1,artificial_intelligence
304,1,analytical
304,1,machine_learning
304,1,mysql
305,0,6
305,1,training
305,1,advanced_analytics
305,1,interpersonal_skills
305,1,data_science
305,1,circuit_designing
305,1,consulting
305,1,machine_learning
305,1,open_source
306,0,4
306,1,tableau
306,1,data_science
306,1,r
306,1,design_development
306,1,artificial_intelligence
306,1,data_mining
306,1,data_analytics
307,0,1
307,1,computer_science
307,1,sap
307,1,data_science
307,1,oracle_sql
307,1,neural_networks
307,1,machine_learning
307,1,business_solutions
307,1,big_data
308,0,1
308,1,computer_science
308,1,sap
308,1,oracle_sql
308,1,neural_networks
308,1,machine_learning
308,1,predictive_modeling
308,1,business_solutions
308,1,big_data
309,0,1
309,1,it_skills
309,1,java
309,1,python
309,1,data_science
309,1,machine_learning
309,1,artificial_intelligence
309,1,cloud
309,1,computer_science
310,0,4
310,1,data_analysis
310,1,multivariate_analysis
310,1,r
310,1,machine_learning
310,1,statistical_analysis
310,1,shell_scripts
310,1,python
311,0,6
311,1,deep_learning
311,1,statistical_modeling
311,1,data_science
311,1,web_analytics
311,1,neural_networks
311,1,machine_learning
311,1,big_data
311,1,principal
312,0,5
312,1,automation
312,1,interpersonal_skills
312,1,artificial_intelligence
312,1,hadoop
312,1,scheduling
312,1,big_data
312,1,open_source
312,1,unix_shell_scripting
313,0,1
313,1,it_skills
313,1,java
313,1,python
313,1,data_science
313,1,artificial_intelligence
313,1,big_data
313,1,power_bi
313,1,electrical_engineering
314,0,4
314,1,arimax
314,1,data_science
314,1,java
314,1,r
314,1,business_intelligence_reporting
314,1,business_analytics
314,1,sql_server
314,1,tableau
315,0,1
315,1,it_skills
315,1,java
315,1,python
315,1,artificial_intelligence
315,1,big_data
315,1,power_bi
315,1,automation
315,1,interpersonal_skills
316,0,6
316,1,health_insurance
316,1,data_analysis
316,1,statistical_modeling
316,1,data_science
316,1,machine_learning
316,1,scala
316,1,programming
316,1,information_retrieval
317,0,2
317,1,computer_science
317,1,data_science
317,1,analytical
317,1,machine_learning
317,1,agile
317,1,healthcare
317,1,data_mining
317,1,principal
318,0,1
318,1,it_skills
318,1,python
318,1,data_science
318,1,machine_learning
318,1,big_data
318,1,supply_chain
318,1,text_mining
318,1,data_analysis
319,0,1
319,1,it_skills
319,1,python
319,1,data_science
319,1,machine_learning
319,1,cloud
319,1,oracle
319,1,big_data
